"C:\Program Files (x86)\JetBrains\PyCharm 2016.1.4\bin\runnerw.exe" C:\Python27\python.exe C:/Users/diego/OneDrive/Projetos/sistema_contabil/manage.py runserver localhost:8000
[23/Oct/2016 00:59:05] "GET /arquivos_estaticos/angular-1.5.8/angular.min.js HTTP/1.1" 304 0
[23/Oct/2016 00:59:07] "GET /arquivos_estaticos/imagens/logo.png HTTP/1.1" 304 0
[23/Oct/2016 00:59:07] "GET /arquivos_estaticos/imagens/avatar5.png HTTP/1.1" 304 0
Performing system checks...

System check identified no issues (0 silenced).
October 23, 2016 - 00:59:39
Django version 1.9.7, using settings 'sistema_contabil.settings'
Starting development server at http://localhost:8000/
Quit the server with CTRL-BREAK.
[23/Oct/2016 00:59:44] "GET /entidade/adicionar/ HTTP/1.1" 200 263101
[23/Oct/2016 00:59:44] "GET /arquivos_estaticos/jquery/jquery-2.2.0.min.js HTTP/1.1" 304 0
[23/Oct/2016 00:59:45] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.js HTTP/1.1" 304 0
[23/Oct/2016 00:59:45] "GET /arquivos_estaticos/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 0
[23/Oct/2016 00:59:45] "GET /arquivos_estaticos/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 0
[23/Oct/2016 00:59:46] "GET /arquivos_estaticos/icones/css/font-awesome.min.css HTTP/1.1" 304 0
[23/Oct/2016 00:59:46] "GET /arquivos_estaticos/adminlte/css/AdminLTE.min.css HTTP/1.1" 304 0
[23/Oct/2016 00:59:46] "GET /arquivos_estaticos/adminlte/css/skins/skin-blue.min.css HTTP/1.1" 304 0
[23/Oct/2016 00:59:46] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/css/dataTables.bootstrap.min.css HTTP/1.1" 304 0
[23/Oct/2016 00:59:46] "GET /arquivos_estaticos/datatable/plugins/responsivo/Responsive-2.0.2/css/responsive.bootstrap.min.css HTTP/1.1" 304 0
[23/Oct/2016 00:59:46] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/css/select.bootstrap.min.css HTTP/1.1" 304 0
[23/Oct/2016 00:59:46] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/jquery.dataTables.min.js HTTP/1.1" 304 0
[23/Oct/2016 00:59:47] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/dataTables.bootstrap.min.js HTTP/1.1" 304 0
[23/Oct/2016 00:59:47] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/js/dataTables.select.min.js HTTP/1.1" 304 0
[23/Oct/2016 00:59:47] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.css HTTP/1.1" 304 0
[23/Oct/2016 00:59:47] "GET /arquivos_estaticos/jquery/jquery-editable-select/jquery.editable-select.min.css HTTP/1.1" 304 0
[23/Oct/2016 00:59:47] "GET /arquivos_estaticos/jquery/jquery-editable-select/jquery.editable-select.min.js HTTP/1.1" 304 0
[23/Oct/2016 00:59:48] "GET /arquivos_estaticos/scripts/padrao/controle_botoes.js HTTP/1.1" 304 0
[23/Oct/2016 00:59:48] "GET /arquivos_estaticos/scripts/protocolo/protocolo.js HTTP/1.1" 304 0
[23/Oct/2016 00:59:48] "GET /arquivos_estaticos/angular-1.5.8/angular.min.js HTTP/1.1" 304 0
[23/Oct/2016 00:59:49] "GET /arquivos_estaticos/adminlte/js/app.min.js HTTP/1.1" 304 0
[23/Oct/2016 00:59:49] "GET /arquivos_estaticos/scripts/padrao/controle_componentes.js HTTP/1.1" 304 0
[23/Oct/2016 00:59:49] "GET /arquivos_estaticos/scripts/mask.js HTTP/1.1" 304 0
[23/Oct/2016 00:59:49] "GET /arquivos_estaticos/imagens/logo.png HTTP/1.1" 304 0
[23/Oct/2016 00:59:49] "GET /arquivos_estaticos/imagens/avatar5.png HTTP/1.1" 304 0
[23/Oct/2016 00:59:55] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/images/ui-icons_444444_256x240.png HTTP/1.1" 304 0
[23/Oct/2016 01:01:48] "GET /entidade/adicionar/ HTTP/1.1" 200 263106
[23/Oct/2016 01:01:48] "GET /arquivos_estaticos/jquery/jquery-2.2.0.min.js HTTP/1.1" 304 0
[23/Oct/2016 01:01:48] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.js HTTP/1.1" 304 0
[23/Oct/2016 01:01:48] "GET /arquivos_estaticos/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 0
[23/Oct/2016 01:01:49] "GET /arquivos_estaticos/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 0
[23/Oct/2016 01:01:49] "GET /arquivos_estaticos/icones/css/font-awesome.min.css HTTP/1.1" 304 0
[23/Oct/2016 01:01:49] "GET /arquivos_estaticos/adminlte/css/AdminLTE.min.css HTTP/1.1" 304 0
[23/Oct/2016 01:01:49] "GET /arquivos_estaticos/adminlte/css/skins/skin-blue.min.css HTTP/1.1" 304 0
[23/Oct/2016 01:01:49] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/css/dataTables.bootstrap.min.css HTTP/1.1" 304 0
[23/Oct/2016 01:01:50] "GET /arquivos_estaticos/datatable/plugins/responsivo/Responsive-2.0.2/css/responsive.bootstrap.min.css HTTP/1.1" 304 0
[23/Oct/2016 01:01:50] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/css/select.bootstrap.min.css HTTP/1.1" 304 0
[23/Oct/2016 01:01:50] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/jquery.dataTables.min.js HTTP/1.1" 304 0
[23/Oct/2016 01:01:50] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/dataTables.bootstrap.min.js HTTP/1.1" 304 0
[23/Oct/2016 01:01:50] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/js/dataTables.select.min.js HTTP/1.1" 304 0
[23/Oct/2016 01:01:50] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.css HTTP/1.1" 304 0
[23/Oct/2016 01:01:50] "GET /arquivos_estaticos/jquery/jquery-editable-select/jquery.editable-select.min.css HTTP/1.1" 304 0
[23/Oct/2016 01:01:51] "GET /arquivos_estaticos/jquery/jquery-editable-select/jquery.editable-select.min.js HTTP/1.1" 304 0
[23/Oct/2016 01:01:51] "GET /arquivos_estaticos/scripts/padrao/controle_botoes.js HTTP/1.1" 304 0
[23/Oct/2016 01:01:51] "GET /arquivos_estaticos/scripts/protocolo/protocolo.js HTTP/1.1" 304 0
[23/Oct/2016 01:01:51] "GET /arquivos_estaticos/angular-1.5.8/angular.min.js HTTP/1.1" 304 0
[23/Oct/2016 01:01:51] "GET /arquivos_estaticos/adminlte/js/app.min.js HTTP/1.1" 304 0
[23/Oct/2016 01:01:52] "GET /arquivos_estaticos/scripts/padrao/controle_componentes.js HTTP/1.1" 304 0
[23/Oct/2016 01:01:52] "GET /arquivos_estaticos/scripts/mask.js HTTP/1.1" 304 0
[23/Oct/2016 01:01:52] "GET /arquivos_estaticos/imagens/logo.png HTTP/1.1" 304 0
[23/Oct/2016 01:01:53] "GET /arquivos_estaticos/imagens/avatar5.png HTTP/1.1" 304 0
[23/Oct/2016 01:02:03] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/images/ui-icons_444444_256x240.png HTTP/1.1" 304 0
[23/Oct/2016 01:07:21] "GET /entidade/adicionar/ HTTP/1.1" 200 263117
[23/Oct/2016 01:07:21] "GET /arquivos_estaticos/jquery/jquery-2.2.0.min.js HTTP/1.1" 304 0
[23/Oct/2016 01:07:22] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.js HTTP/1.1" 304 0
[23/Oct/2016 01:07:22] "GET /arquivos_estaticos/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 0
[23/Oct/2016 01:07:22] "GET /arquivos_estaticos/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 0
[23/Oct/2016 01:07:22] "GET /arquivos_estaticos/icones/css/font-awesome.min.css HTTP/1.1" 304 0
[23/Oct/2016 01:07:22] "GET /arquivos_estaticos/adminlte/css/AdminLTE.min.css HTTP/1.1" 304 0
[23/Oct/2016 01:07:22] "GET /arquivos_estaticos/adminlte/css/skins/skin-blue.min.css HTTP/1.1" 304 0
[23/Oct/2016 01:07:22] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/css/dataTables.bootstrap.min.css HTTP/1.1" 304 0
[23/Oct/2016 01:07:22] "GET /arquivos_estaticos/datatable/plugins/responsivo/Responsive-2.0.2/css/responsive.bootstrap.min.css HTTP/1.1" 304 0
[23/Oct/2016 01:07:22] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/css/select.bootstrap.min.css HTTP/1.1" 304 0
[23/Oct/2016 01:07:22] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/jquery.dataTables.min.js HTTP/1.1" 304 0
[23/Oct/2016 01:07:22] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/dataTables.bootstrap.min.js HTTP/1.1" 304 0
[23/Oct/2016 01:07:22] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/js/dataTables.select.min.js HTTP/1.1" 304 0
[23/Oct/2016 01:07:22] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.css HTTP/1.1" 304 0
[23/Oct/2016 01:07:23] "GET /arquivos_estaticos/jquery/jquery-editable-select/jquery.editable-select.min.css HTTP/1.1" 304 0
[23/Oct/2016 01:07:23] "GET /arquivos_estaticos/jquery/jquery-editable-select/jquery.editable-select.min.js HTTP/1.1" 304 0
[23/Oct/2016 01:07:23] "GET /arquivos_estaticos/scripts/padrao/controle_botoes.js HTTP/1.1" 304 0
[23/Oct/2016 01:07:23] "GET /arquivos_estaticos/scripts/protocolo/protocolo.js HTTP/1.1" 304 0
[23/Oct/2016 01:07:23] "GET /arquivos_estaticos/angular-1.5.8/angular.min.js HTTP/1.1" 304 0
[23/Oct/2016 01:07:23] "GET /arquivos_estaticos/adminlte/js/app.min.js HTTP/1.1" 304 0
[23/Oct/2016 01:07:23] "GET /arquivos_estaticos/scripts/padrao/controle_componentes.js HTTP/1.1" 304 0
[23/Oct/2016 01:07:23] "GET /arquivos_estaticos/scripts/mask.js HTTP/1.1" 304 0
[23/Oct/2016 01:07:24] "GET /arquivos_estaticos/imagens/logo.png HTTP/1.1" 304 0
[23/Oct/2016 01:07:24] "GET /arquivos_estaticos/imagens/avatar5.png HTTP/1.1" 304 0
[23/Oct/2016 01:07:33] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/images/ui-icons_444444_256x240.png HTTP/1.1" 304 0
[23/Oct/2016 01:10:42] "GET /entidade/adicionar/ HTTP/1.1" 200 263118
[23/Oct/2016 01:10:42] "GET /arquivos_estaticos/jquery/jquery-2.2.0.min.js HTTP/1.1" 304 0
[23/Oct/2016 01:10:43] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.js HTTP/1.1" 304 0
[23/Oct/2016 01:10:43] "GET /arquivos_estaticos/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 0
[23/Oct/2016 01:10:43] "GET /arquivos_estaticos/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 0
[23/Oct/2016 01:10:43] "GET /arquivos_estaticos/icones/css/font-awesome.min.css HTTP/1.1" 304 0
[23/Oct/2016 01:10:43] "GET /arquivos_estaticos/adminlte/css/AdminLTE.min.css HTTP/1.1" 304 0
[23/Oct/2016 01:10:43] "GET /arquivos_estaticos/adminlte/css/skins/skin-blue.min.css HTTP/1.1" 304 0
[23/Oct/2016 01:10:44] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/css/dataTables.bootstrap.min.css HTTP/1.1" 304 0
[23/Oct/2016 01:10:44] "GET /arquivos_estaticos/datatable/plugins/responsivo/Responsive-2.0.2/css/responsive.bootstrap.min.css HTTP/1.1" 304 0
[23/Oct/2016 01:10:44] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/css/select.bootstrap.min.css HTTP/1.1" 304 0
[23/Oct/2016 01:10:44] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/jquery.dataTables.min.js HTTP/1.1" 304 0
[23/Oct/2016 01:10:45] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/dataTables.bootstrap.min.js HTTP/1.1" 304 0
[23/Oct/2016 01:10:45] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/js/dataTables.select.min.js HTTP/1.1" 304 0
[23/Oct/2016 01:10:45] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.css HTTP/1.1" 304 0
[23/Oct/2016 01:10:45] "GET /arquivos_estaticos/jquery/jquery-editable-select/jquery.editable-select.min.css HTTP/1.1" 304 0
[23/Oct/2016 01:10:45] "GET /arquivos_estaticos/jquery/jquery-editable-select/jquery.editable-select.min.js HTTP/1.1" 304 0
[23/Oct/2016 01:10:45] "GET /arquivos_estaticos/scripts/padrao/controle_botoes.js HTTP/1.1" 304 0
[23/Oct/2016 01:10:45] "GET /arquivos_estaticos/scripts/protocolo/protocolo.js HTTP/1.1" 304 0
[23/Oct/2016 01:10:45] "GET /arquivos_estaticos/angular-1.5.8/angular.min.js HTTP/1.1" 304 0
[23/Oct/2016 01:10:45] "GET /arquivos_estaticos/adminlte/js/app.min.js HTTP/1.1" 304 0
[23/Oct/2016 01:10:46] "GET /arquivos_estaticos/scripts/padrao/controle_componentes.js HTTP/1.1" 304 0
[23/Oct/2016 01:10:46] "GET /arquivos_estaticos/scripts/mask.js HTTP/1.1" 304 0
[23/Oct/2016 01:10:46] "GET /arquivos_estaticos/imagens/logo.png HTTP/1.1" 304 0
[23/Oct/2016 01:10:47] "GET /arquivos_estaticos/imagens/avatar5.png HTTP/1.1" 304 0
[23/Oct/2016 01:10:57] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/images/ui-icons_444444_256x240.png HTTP/1.1" 304 0
[23/Oct/2016 01:11:32] "GET /entidade/adicionar/ HTTP/1.1" 200 263188
[23/Oct/2016 01:11:32] "GET /arquivos_estaticos/jquery/jquery-2.2.0.min.js HTTP/1.1" 304 0
[23/Oct/2016 01:11:32] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.js HTTP/1.1" 304 0
[23/Oct/2016 01:11:32] "GET /arquivos_estaticos/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 0
[23/Oct/2016 01:11:32] "GET /arquivos_estaticos/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 0
[23/Oct/2016 01:11:33] "GET /arquivos_estaticos/icones/css/font-awesome.min.css HTTP/1.1" 304 0
[23/Oct/2016 01:11:33] "GET /arquivos_estaticos/adminlte/css/AdminLTE.min.css HTTP/1.1" 304 0
[23/Oct/2016 01:11:33] "GET /arquivos_estaticos/adminlte/css/skins/skin-blue.min.css HTTP/1.1" 304 0
[23/Oct/2016 01:11:33] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/css/dataTables.bootstrap.min.css HTTP/1.1" 304 0
[23/Oct/2016 01:11:33] "GET /arquivos_estaticos/datatable/plugins/responsivo/Responsive-2.0.2/css/responsive.bootstrap.min.css HTTP/1.1" 304 0
[23/Oct/2016 01:11:33] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/css/select.bootstrap.min.css HTTP/1.1" 304 0
[23/Oct/2016 01:11:33] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/jquery.dataTables.min.js HTTP/1.1" 304 0
[23/Oct/2016 01:11:33] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/dataTables.bootstrap.min.js HTTP/1.1" 304 0
[23/Oct/2016 01:11:33] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/js/dataTables.select.min.js HTTP/1.1" 304 0
[23/Oct/2016 01:11:33] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.css HTTP/1.1" 304 0
[23/Oct/2016 01:11:33] "GET /arquivos_estaticos/jquery/jquery-editable-select/jquery.editable-select.min.css HTTP/1.1" 304 0
[23/Oct/2016 01:11:33] "GET /arquivos_estaticos/jquery/jquery-editable-select/jquery.editable-select.min.js HTTP/1.1" 304 0
[23/Oct/2016 01:11:33] "GET /arquivos_estaticos/scripts/padrao/controle_botoes.js HTTP/1.1" 304 0
[23/Oct/2016 01:11:33] "GET /arquivos_estaticos/scripts/protocolo/protocolo.js HTTP/1.1" 304 0
[23/Oct/2016 01:11:34] "GET /arquivos_estaticos/angular-1.5.8/angular.min.js HTTP/1.1" 304 0
[23/Oct/2016 01:11:34] "GET /arquivos_estaticos/adminlte/js/app.min.js HTTP/1.1" 304 0
[23/Oct/2016 01:11:34] "GET /arquivos_estaticos/scripts/padrao/controle_componentes.js HTTP/1.1" 304 0
[23/Oct/2016 01:11:34] "GET /arquivos_estaticos/scripts/mask.js HTTP/1.1" 304 0
[23/Oct/2016 01:11:34] "GET /arquivos_estaticos/imagens/logo.png HTTP/1.1" 304 0
[23/Oct/2016 01:11:34] "GET /arquivos_estaticos/imagens/avatar5.png HTTP/1.1" 304 0
[23/Oct/2016 01:12:38] "GET /entidade/adicionar/ HTTP/1.1" 200 263227
[23/Oct/2016 01:12:38] "GET /arquivos_estaticos/jquery/jquery-2.2.0.min.js HTTP/1.1" 304 0
[23/Oct/2016 01:12:39] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.js HTTP/1.1" 304 0
[23/Oct/2016 01:12:39] "GET /arquivos_estaticos/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 0
[23/Oct/2016 01:12:39] "GET /arquivos_estaticos/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 0
[23/Oct/2016 01:12:39] "GET /arquivos_estaticos/icones/css/font-awesome.min.css HTTP/1.1" 304 0
[23/Oct/2016 01:12:39] "GET /arquivos_estaticos/adminlte/css/AdminLTE.min.css HTTP/1.1" 304 0
[23/Oct/2016 01:12:39] "GET /arquivos_estaticos/adminlte/css/skins/skin-blue.min.css HTTP/1.1" 304 0
[23/Oct/2016 01:12:39] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/css/dataTables.bootstrap.min.css HTTP/1.1" 304 0
[23/Oct/2016 01:12:40] "GET /arquivos_estaticos/datatable/plugins/responsivo/Responsive-2.0.2/css/responsive.bootstrap.min.css HTTP/1.1" 304 0
[23/Oct/2016 01:12:40] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/css/select.bootstrap.min.css HTTP/1.1" 304 0
[23/Oct/2016 01:12:40] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/jquery.dataTables.min.js HTTP/1.1" 304 0
[23/Oct/2016 01:12:40] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/dataTables.bootstrap.min.js HTTP/1.1" 304 0
[23/Oct/2016 01:12:40] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/js/dataTables.select.min.js HTTP/1.1" 304 0
[23/Oct/2016 01:12:40] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.css HTTP/1.1" 304 0
[23/Oct/2016 01:12:40] "GET /arquivos_estaticos/jquery/jquery-editable-select/jquery.editable-select.min.css HTTP/1.1" 304 0
[23/Oct/2016 01:12:40] "GET /arquivos_estaticos/jquery/jquery-editable-select/jquery.editable-select.min.js HTTP/1.1" 304 0
[23/Oct/2016 01:12:40] "GET /arquivos_estaticos/scripts/padrao/controle_botoes.js HTTP/1.1" 304 0
[23/Oct/2016 01:12:40] "GET /arquivos_estaticos/scripts/protocolo/protocolo.js HTTP/1.1" 304 0
[23/Oct/2016 01:12:40] "GET /arquivos_estaticos/angular-1.5.8/angular.min.js HTTP/1.1" 304 0
[23/Oct/2016 01:12:40] "GET /arquivos_estaticos/adminlte/js/app.min.js HTTP/1.1" 304 0
[23/Oct/2016 01:12:40] "GET /arquivos_estaticos/scripts/padrao/controle_componentes.js HTTP/1.1" 304 0
[23/Oct/2016 01:12:40] "GET /arquivos_estaticos/scripts/mask.js HTTP/1.1" 304 0
[23/Oct/2016 01:12:40] "GET /arquivos_estaticos/imagens/logo.png HTTP/1.1" 304 0
[23/Oct/2016 01:12:40] "GET /arquivos_estaticos/imagens/avatar5.png HTTP/1.1" 304 0
[23/Oct/2016 01:13:36] "GET /entidade/adicionar/ HTTP/1.1" 200 263227
[23/Oct/2016 01:13:36] "GET /arquivos_estaticos/jquery/jquery-2.2.0.min.js HTTP/1.1" 304 0
[23/Oct/2016 01:13:36] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.js HTTP/1.1" 304 0
[23/Oct/2016 01:13:36] "GET /arquivos_estaticos/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 0
[23/Oct/2016 01:13:36] "GET /arquivos_estaticos/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 0
[23/Oct/2016 01:13:36] "GET /arquivos_estaticos/adminlte/css/AdminLTE.min.css HTTP/1.1" 304 0
[23/Oct/2016 01:13:36] "GET /arquivos_estaticos/icones/css/font-awesome.min.css HTTP/1.1" 304 0
[23/Oct/2016 01:13:36] "GET /arquivos_estaticos/adminlte/css/skins/skin-blue.min.css HTTP/1.1" 304 0
[23/Oct/2016 01:13:36] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/css/dataTables.bootstrap.min.css HTTP/1.1" 304 0
[23/Oct/2016 01:13:36] "GET /arquivos_estaticos/datatable/plugins/responsivo/Responsive-2.0.2/css/responsive.bootstrap.min.css HTTP/1.1" 304 0
[23/Oct/2016 01:13:36] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/css/select.bootstrap.min.css HTTP/1.1" 304 0
[23/Oct/2016 01:13:36] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/jquery.dataTables.min.js HTTP/1.1" 304 0
[23/Oct/2016 01:13:36] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/dataTables.bootstrap.min.js HTTP/1.1" 304 0
[23/Oct/2016 01:13:36] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/js/dataTables.select.min.js HTTP/1.1" 304 0
[23/Oct/2016 01:13:36] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.css HTTP/1.1" 304 0
[23/Oct/2016 01:13:36] "GET /arquivos_estaticos/jquery/jquery-editable-select/jquery.editable-select.min.css HTTP/1.1" 304 0
[23/Oct/2016 01:13:37] "GET /arquivos_estaticos/jquery/jquery-editable-select/jquery.editable-select.min.js HTTP/1.1" 304 0
[23/Oct/2016 01:13:37] "GET /arquivos_estaticos/scripts/padrao/controle_botoes.js HTTP/1.1" 304 0
[23/Oct/2016 01:13:37] "GET /arquivos_estaticos/scripts/protocolo/protocolo.js HTTP/1.1" 304 0
[23/Oct/2016 01:13:37] "GET /arquivos_estaticos/angular-1.5.8/angular.min.js HTTP/1.1" 304 0
[23/Oct/2016 01:13:37] "GET /arquivos_estaticos/adminlte/js/app.min.js HTTP/1.1" 304 0
[23/Oct/2016 01:13:37] "GET /arquivos_estaticos/scripts/padrao/controle_componentes.js HTTP/1.1" 304 0
[23/Oct/2016 01:13:37] "GET /arquivos_estaticos/scripts/mask.js HTTP/1.1" 304 0
[23/Oct/2016 01:13:39] "GET /arquivos_estaticos/imagens/logo.png HTTP/1.1" 304 0
[23/Oct/2016 01:13:39] "GET /arquivos_estaticos/imagens/avatar5.png HTTP/1.1" 304 0
[23/Oct/2016 01:32:14] "GET /entidade/adicionar/ HTTP/1.1" 200 263227
[23/Oct/2016 01:32:14] "GET /arquivos_estaticos/jquery/jquery-2.2.0.min.js HTTP/1.1" 304 0
